rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
2100,kckc,1261,8,1,-,4,17,59%,6%,35%,19 Oct 2015,29 Sep 2017,15:50
2101,Krymlan,1261,7,1,1,5,14,79%,7%,14%,08 Oct 2016,29 Sep 2017,15:50
2102,PopBlox,1261,6,10,5,2,53,68%,8%,25%,18 Oct 2015,29 Sep 2017,15:50
2103,TeamDanger,1261,6,3,2,14,20,80%,15%,5%,16 Jan 2016,29 Sep 2017,15:50
2104,Cmore,1261,6,2,-,11,15,60%,33%,7%,23 May 2016,29 Sep 2017,15:50
2105,TimoTimo,1261,5,4,5,8,23,78%,22%,-,31 Mar 2017,29 Sep 2017,15:50
2106,efante,1261,5,-,1,3,9,67%,33%,-,07 Jul 2016,29 Sep 2017,15:50
2107,Billy The Squid,1261,4,4,1,18,20,75%,20%,5%,21 Oct 2015,29 Sep 2017,15:50
2108,adeeda,1261,4,3,-,4,12,100%,-,-,14 Oct 2015,29 Sep 2017,15:50
2109,TextuaryPlum,1261,4,2,1,2,17,71%,18%,12%,03 Jul 2016,29 Sep 2017,15:50
2110,Mavgin,1261,3,3,2,1,12,75%,17%,8%,27 May 2017,29 Sep 2017,15:50
2111,Akula,1261,3,3,1,8,17,76%,18%,6%,17 Jan 2016,29 Sep 2017,15:50
2112,Hawk3ye,1261,2,1,-,1,6,83%,17%,-,17 Nov 2015,29 Sep 2017,15:50
2113,Tritons,1261,1,5,-,2,7,100%,-,-,01 Nov 2015,29 Sep 2017,15:50
2114,Orbs,1261,1,2,1,9,13,54%,8%,38%,30 Mar 2016,29 Sep 2017,15:50
2115,Yzet,1261,1,2,1,2,6,100%,-,-,20 Oct 2015,29 Sep 2017,15:50
2116,Ullabellasekreterare,1261,1,1,2,6,12,50%,8%,42%,25 Mar 2016,29 Sep 2017,15:50
2117,axus,1261,1,1,-,1,2,100%,-,-,17 Oct 2015,29 Sep 2017,15:50
2118,I am your Father,1261,-,4,10,27,43,51%,12%,37%,03 Aug 2016,29 Sep 2017,15:50
2119,drewlangan,1261,-,4,1,3,15,73%,13%,13%,02 Nov 2015,29 Sep 2017,15:50
2120,ClaireUnderwood,1261,-,2,1,2,5,100%,-,-,21 Jun 2016,29 Sep 2017,15:50
2121,NaviMartyr,1261,-,1,-,2,2,100%,-,-,22 Nov 2016,29 Sep 2017,15:50
2122,bobtheman,1261,-,1,-,1,2,50%,50%,-,10 Mar 2015,29 Sep 2017,15:50
2123,Karkeys360,1260,15,7,4,6,45,80%,7%,13%,17 Feb 2016,29 Sep 2017,15:50
2124,slander,1260,9,2,1,2,15,87%,7%,7%,25 Jan 2016,29 Sep 2017,15:50
2125,Metalspace Czar,1260,7,5,2,18,27,74%,22%,4%,14 Sep 2016,29 Sep 2017,15:50
2126,Sulohan,1260,5,7,15,28,60,72%,25%,3%,15 Feb 2016,29 Sep 2017,15:50
2127,BuzzChuzz,1260,4,7,3,38,48,54%,13%,33%,25 Oct 2015,29 Sep 2017,15:50
2128,Earth,1260,4,2,2,4,25,48%,8%,44%,16 Oct 2015,29 Sep 2017,15:50
2129,Emperor Saudius,1260,4,2,1,15,23,87%,13%,-,01 Jan 2016,29 Sep 2017,15:50
2130,shamzammie sultan,1260,4,1,-,1,9,89%,11%,-,13 Nov 2015,29 Sep 2017,15:50
2131,Kush,1260,3,4,5,6,27,74%,11%,15%,30 Mar 2017,29 Sep 2017,15:50
2132,Neversummer,1260,3,2,1,3,12,75%,8%,17%,10 Dec 2015,29 Sep 2017,15:50
2133,Parizel,1260,3,1,-,1,4,100%,-,-,02 Mar 2016,29 Sep 2017,15:50
2134,MegaS82,1260,2,3,-,1,7,86%,-,14%,07 May 2017,29 Sep 2017,15:50
2135,Splinters,1260,2,1,-,3,8,63%,13%,25%,11 Jan 2017,29 Sep 2017,15:50
2136,dkburden,1260,1,4,3,8,15,80%,7%,13%,01 Nov 2015,29 Sep 2017,15:50
2137,jasontht,1260,1,3,-,1,10,70%,20%,10%,10 May 2017,29 Sep 2017,15:50
2138,CalebEdwards,1260,1,2,-,2,7,86%,14%,-,29 Feb 2016,29 Sep 2017,15:50
2139,BananaBoy6820,1260,1,1,2,3,14,64%,7%,29%,17 Oct 2015,29 Sep 2017,15:50
2140,escooler,1260,1,-,-,1,3,67%,33%,-,07 Oct 2015,29 Sep 2017,15:50
2141,shawn17,1260,1,-,-,1,1,100%,-,-,06 Oct 2015,29 Sep 2017,15:50
2142,Maleketh,1260,-,3,-,6,6,100%,-,-,05 Dec 2015,29 Sep 2017,15:50
2143,Blifter,1260,-,2,1,3,11,45%,36%,18%,19 Dec 2015,29 Sep 2017,15:50
2144,Subcomander,1260,-,1,1,1,2,50%,-,50%,08 Jun 2016,29 Sep 2017,15:50
2145,Frink,1260,-,1,-,1,3,100%,-,-,08 Mar 2016,29 Sep 2017,15:50
2146,ndcomplete,1260,-,-,1,2,6,67%,33%,-,06 Nov 2015,29 Sep 2017,15:50
2147,Grayman0907,1259,9,5,3,12,26,73%,27%,-,21 Oct 2015,29 Sep 2017,15:50
2148,JacobtheMighty,1259,7,7,4,3,31,74%,23%,3%,17 Mar 2016,29 Sep 2017,15:50
2149,furrfurr,1259,6,7,1,27,41,49%,37%,15%,19 Apr 2016,29 Sep 2017,15:50
2150,Smoothglover,1259,6,3,2,4,21,71%,19%,10%,08 Jan 2016,29 Sep 2017,15:50
2151,bacontornado,1259,6,1,1,1,11,73%,9%,18%,17 Oct 2015,29 Sep 2017,15:50
2152,Firebrigade,1259,5,2,2,3,11,91%,9%,-,29 Jul 2015,29 Sep 2017,15:50
2153,coryallegory,1259,3,3,1,1,9,89%,-,11%,20 Nov 2015,29 Sep 2017,15:50
2154,Vidar Mors,1259,3,3,-,10,18,78%,22%,-,15 Oct 2015,29 Sep 2017,15:50
2155,mattdlp,1259,2,3,5,1,17,82%,-,18%,10 Sep 2016,29 Sep 2017,15:50
2156,GonzoPDX,1259,2,2,2,8,21,86%,14%,-,02 Nov 2015,29 Sep 2017,15:50
2157,endercase,1259,2,-,1,6,8,88%,13%,-,20 Oct 2015,29 Sep 2017,15:50
2158,moonbeam,1259,2,-,-,1,3,67%,-,33%,29 Aug 2017,29 Sep 2017,15:50
2159,Dkoleary88,1259,1,2,-,2,6,67%,33%,-,24 May 2017,29 Sep 2017,15:50
2160,frostflow,1259,1,1,4,7,16,63%,31%,6%,08 Jun 2016,29 Sep 2017,15:50
2161,Sensei418,1259,-,4,2,1,13,62%,8%,31%,28 Sep 2016,29 Sep 2017,15:50
2162,Patski123,1259,-,1,1,5,8,50%,25%,25%,14 Feb 2016,29 Sep 2017,15:50
2163,Nomadicfrog,1259,-,-,2,2,7,29%,14%,57%,10 Jan 2016,29 Sep 2017,15:50
2164,DeadAsABlackMan,1259,-,-,2,5,5,20%,-,80%,07 Apr 2017,29 Sep 2017,15:50
2165,LiberaVentus,1259,-,-,2,1,4,50%,-,50%,10 Jun 2017,29 Sep 2017,15:50
2166,STEEVo,1258,10,1,1,9,21,71%,14%,14%,15 Oct 2015,29 Sep 2017,15:50
2167,Hansulf,1258,9,2,2,16,26,69%,19%,12%,28 Aug 2016,29 Sep 2017,15:50
2168,Toggy,1258,6,5,6,6,33,82%,9%,9%,19 Oct 2015,29 Sep 2017,15:50
2169,Watchingpollux,1258,6,3,1,1,12,100%,-,-,06 Aug 2016,29 Sep 2017,15:50
2170,Ray-Ray,1258,3,2,4,6,13,92%,-,8%,05 Dec 2015,29 Sep 2017,15:50
2171,Bartokomous,1258,3,1,2,5,13,62%,31%,8%,01 Aug 2016,29 Sep 2017,15:50
2172,Defender,1258,2,7,1,14,23,74%,9%,17%,16 Oct 2015,29 Sep 2017,15:50
2173,Capt Jack,1258,2,1,1,4,6,100%,-,-,08 Nov 2015,29 Sep 2017,15:50
2174,Isabo,1258,2,1,1,3,5,100%,-,-,18 Dec 2015,29 Sep 2017,15:50
2175,Bigreddus,1258,1,4,4,26,29,83%,17%,-,08 Mar 2017,29 Sep 2017,15:50
2176,Albrandi,1258,1,2,3,6,10,90%,-,10%,28 Feb 2016,29 Sep 2017,15:50
2177,TheBigJim,1258,1,2,1,3,22,82%,14%,5%,09 Sep 2016,29 Sep 2017,15:50
2178,Icy780,1258,1,2,1,1,7,71%,-,29%,15 Jul 2017,29 Sep 2017,15:50
2179,King DeDe,1258,-,3,4,12,15,80%,20%,-,08 Jan 2017,29 Sep 2017,15:50
2180,heading,1258,-,3,2,1,7,100%,-,-,02 Nov 2016,29 Sep 2017,15:50
2181,Magro,1258,-,2,2,7,14,79%,21%,-,21 Oct 2015,29 Sep 2017,15:50
2182,dtay83,1258,-,2,1,1,4,75%,25%,-,10 Dec 2015,29 Sep 2017,15:50
2183,dumpsterfire,1258,-,2,-,3,5,80%,20%,-,08 Sep 2016,29 Sep 2017,15:50
2184,neonsyzygy,1258,-,2,-,1,4,75%,-,25%,23 Oct 2015,29 Sep 2017,15:50
2185,AONomad,1257,12,6,4,21,39,74%,26%,-,12 Apr 2016,29 Sep 2017,15:50
2186,kes_167,1257,6,5,5,9,23,87%,4%,9%,09 Jan 2017,29 Sep 2017,15:50
2187,jbhguitar,1257,6,4,2,3,28,96%,4%,-,16 Oct 2015,29 Sep 2017,15:50
2188,flint bubbles,1257,4,5,1,2,12,100%,-,-,23 Dec 2015,29 Sep 2017,15:50
2189,ozymandias7,1257,3,8,2,9,24,83%,8%,8%,07 Jan 2017,29 Sep 2017,15:50
2190,Cats_55,1257,3,2,1,6,11,100%,-,-,16 Oct 2015,29 Sep 2017,15:50
2191,Grish,1257,3,2,-,3,6,100%,-,-,17 Oct 2015,29 Sep 2017,15:50
2192,FlabberGhastly,1257,2,5,5,28,33,55%,21%,24%,02 Mar 2016,29 Sep 2017,15:50
2193,Aristippe,1257,2,4,1,2,9,78%,22%,-,24 Sep 2016,29 Sep 2017,15:50
2194,Ob7kur,1257,2,2,1,6,11,91%,9%,-,20 Oct 2015,29 Sep 2017,15:50
2195,joinanton,1257,2,1,1,3,5,80%,20%,-,17 Oct 2015,29 Sep 2017,15:50
2196,witness09,1257,2,-,-,9,9,67%,33%,-,28 Jun 2016,29 Sep 2017,15:50
2197,Gotee1,1257,1,1,-,1,6,33%,33%,33%,17 Oct 2015,29 Sep 2017,15:50
2198,Mikebozo,1257,1,1,-,1,4,75%,-,25%,20 Mar 2017,29 Sep 2017,15:50
2199,Zytrah,1257,1,-,2,1,3,100%,-,-,14 Dec 2015,29 Sep 2017,15:50
2200,Nucleus ltd,1257,1,-,-,8,10,70%,30%,-,23 Jan 2017,29 Sep 2017,15:50
2201,Mr McPone,1257,-,3,1,1,4,100%,-,-,22 Oct 2015,29 Sep 2017,15:50
2202,ZombieGroan,1257,-,2,5,13,15,80%,20%,-,10 Mar 2017,29 Sep 2017,15:50
2203,GriffinH,1257,-,1,1,2,15,67%,7%,27%,05 May 2016,29 Sep 2017,15:50
2204,Darthology,1257,-,1,1,1,6,50%,-,50%,22 Oct 2015,29 Sep 2017,15:50
2205,Tobiasaurasrex,1257,-,1,1,2,5,80%,-,20%,04 Nov 2015,29 Sep 2017,15:50
2206,Bigredsk10,1257,-,-,3,8,10,100%,-,-,10 Aug 2015,29 Sep 2017,15:50
2207,datr,1257,-,-,3,2,4,100%,-,-,28 Oct 2015,29 Sep 2017,15:50
2208,Xron,1257,-,-,-,4,7,57%,43%,-,25 Nov 2014,29 Sep 2017,15:50
2209,Gridlock,1256,7,5,5,29,37,68%,27%,5%,20 Dec 2015,29 Sep 2017,15:50
2210,Galactic Origins,1256,5,7,3,6,34,79%,15%,6%,27 Jan 2017,29 Sep 2017,15:50
2211,IsThisThingOn,1256,5,1,-,10,16,100%,-,-,11 Aug 2016,29 Sep 2017,15:50
2212,Naero,1256,4,3,-,2,10,80%,10%,10%,08 Jan 2016,29 Sep 2017,15:50
2213,Chrysostom,1256,3,4,3,3,17,71%,24%,6%,24 Nov 2015,29 Sep 2017,15:50
2214,Warboys,1256,3,3,2,2,13,85%,8%,8%,18 May 2015,29 Sep 2017,15:50
2215,Questionable,1256,3,-,-,5,8,75%,-,25%,20 Nov 2015,29 Sep 2017,15:50
2216,Lightless,1256,2,4,5,1,23,87%,9%,4%,30 Aug 2016,29 Sep 2017,15:50
2217,Qwerk,1256,2,3,1,4,16,81%,13%,6%,14 Oct 2015,29 Sep 2017,15:50
2218,Totalnoob,1256,1,2,2,2,9,67%,11%,22%,19 Feb 2016,29 Sep 2017,15:50
2219,Ajomoe,1256,1,1,2,2,16,63%,19%,19%,24 Oct 2015,29 Sep 2017,15:50
2220,FL4TOUT,1256,1,-,3,3,6,67%,-,33%,12 Oct 2015,29 Sep 2017,15:50
2221,allie_caaat,1256,1,-,2,3,6,100%,-,-,08 Nov 2015,29 Sep 2017,15:50
2222,barefoot,1256,1,-,1,1,5,40%,60%,-,31 Oct 2015,29 Sep 2017,15:50
2223,Hominy,1256,1,-,-,2,5,20%,-,80%,31 Oct 2015,29 Sep 2017,15:50
2224,Timmy50,1256,-,3,1,1,7,100%,-,-,12 Jul 2016,29 Sep 2017,15:50
2225,Filtertip,1256,-,2,1,6,11,36%,36%,27%,07 Nov 2015,29 Sep 2017,15:50
2226,Bojangles,1256,-,1,-,1,5,60%,40%,-,03 Apr 2016,29 Sep 2017,15:50
2227,CsaRoc,1256,-,1,-,1,2,100%,-,-,31 Oct 2015,29 Sep 2017,15:50
2228,Asthiss,1256,-,1,-,1,2,50%,-,50%,14 Oct 2015,29 Sep 2017,15:50
2229,Yungemoney,1256,-,-,-,4,4,100%,-,-,09 Nov 2015,29 Sep 2017,15:50
2230,High Commander Jay,1255,28,5,1,2,39,97%,3%,-,22 Mar 2016,29 Sep 2017,15:50
2231,BillyBobJoes,1255,7,5,2,6,29,72%,17%,10%,01 Nov 2015,29 Sep 2017,15:50
2232,iDroll,1255,5,3,4,11,22,86%,14%,-,17 Oct 2015,29 Sep 2017,15:50
2233,Gardego5,1255,5,2,-,11,18,67%,28%,6%,15 Oct 2015,29 Sep 2017,15:50
2234,froozer,1255,4,3,1,8,18,78%,11%,11%,05 Dec 2016,29 Sep 2017,15:50
2235,MadiraNofo,1255,3,2,5,5,20,75%,5%,20%,06 Oct 2015,29 Sep 2017,15:50
2236,Ov3r,1255,3,1,1,2,10,70%,30%,-,08 Dec 2016,29 Sep 2017,15:50
2237,Hamilcar,1255,3,-,-,4,5,60%,-,40%,16 Oct 2015,29 Sep 2017,15:50
2238,bumrusher,1255,2,2,4,14,24,58%,21%,21%,08 Oct 2015,29 Sep 2017,15:50
2239,Leonida,1255,2,2,-,1,6,67%,-,33%,17 Oct 2015,29 Sep 2017,15:50
2240,Shaboogawa,1255,2,1,2,4,23,74%,4%,22%,18 Oct 2015,29 Sep 2017,15:50
2241,theFatPhoenix,1255,1,3,6,21,29,41%,28%,31%,16 Apr 2017,29 Sep 2017,15:50
2242,ezramacdond,1255,1,2,-,9,13,62%,8%,31%,26 Oct 2015,29 Sep 2017,15:50
2243,keithriver,1255,-,3,-,3,8,100%,-,-,02 Nov 2015,29 Sep 2017,15:50
2244,Rexlim,1255,-,2,2,9,14,64%,14%,21%,17 Dec 2016,29 Sep 2017,15:50
2245,Jesterissimo,1255,-,2,1,7,13,46%,15%,38%,19 Oct 2015,29 Sep 2017,15:50
2246,Krazy1813,1255,-,2,1,1,8,88%,13%,-,18 Oct 2015,29 Sep 2017,15:50
2247,Propbuddha,1255,-,2,-,1,2,100%,-,-,15 Oct 2015,29 Sep 2017,15:50
2248,Screen name,1255,-,1,1,3,8,50%,13%,38%,14 Oct 2015,29 Sep 2017,15:50
2249,Almaster,1255,-,1,1,2,4,75%,25%,-,20 Oct 2015,29 Sep 2017,15:50
2250,krezerker,1255,-,1,1,1,3,100%,-,-,27 Oct 2015,29 Sep 2017,15:50
2251,The Winner,1255,-,1,-,1,1,100%,-,-,20 Jul 2016,29 Sep 2017,15:50
2252,playerkiller,1254,11,3,-,23,33,55%,21%,24%,23 Oct 2015,29 Sep 2017,15:50
2253,Sieur Fenouil,1254,8,3,1,28,34,59%,32%,9%,11 May 2017,29 Sep 2017,15:50
2254,El Misterio,1254,7,10,10,59,70,76%,9%,16%,25 Oct 2015,29 Sep 2017,15:50
2255,Darklord 1124,1254,6,-,3,3,13,92%,8%,-,16 Mar 2017,29 Sep 2017,15:50
2256,edKadafi,1254,4,11,3,1,20,95%,-,5%,26 May 2016,29 Sep 2017,15:50
2257,Bebo Ruff Ruff,1254,2,6,4,15,32,75%,13%,13%,16 Nov 2016,29 Sep 2017,15:50
2258,oger,1254,2,3,-,4,8,63%,13%,25%,16 Oct 2015,29 Sep 2017,15:50
2259,Cybermen,1254,2,1,1,9,11,82%,9%,9%,15 Feb 2016,29 Sep 2017,15:50
2260,shelvok,1254,2,-,1,1,5,80%,20%,-,27 Dec 2015,29 Sep 2017,15:50
2261,gbenro,1254,2,-,-,2,4,75%,-,25%,21 Oct 2015,29 Sep 2017,15:50
2262,Piphoenix,1254,1,5,5,14,22,73%,23%,5%,19 Jan 2016,29 Sep 2017,15:50
2263,Bitwit,1254,1,4,1,7,10,70%,10%,20%,20 Nov 2015,29 Sep 2017,15:50
2264,Eggreaper,1254,1,2,1,1,23,43%,22%,35%,19 Oct 2015,29 Sep 2017,15:50
2265,Teena,1254,1,1,2,3,9,100%,-,-,09 Jan 2016,29 Sep 2017,15:50
2266,Winter is coming,1254,1,1,-,2,3,67%,33%,-,16 Jul 2017,29 Sep 2017,15:50
2267,phaynu,1254,1,-,1,3,5,100%,-,-,04 Jan 2016,29 Sep 2017,15:50
2268,Katmeresin,1254,-,2,1,5,6,50%,50%,-,19 Oct 2015,29 Sep 2017,15:50
2269,jasonjie88,1254,-,-,1,3,8,88%,-,13%,13 Aug 2015,29 Sep 2017,15:50
2270,Kilamajig,1254,-,-,1,1,2,100%,-,-,12 Dec 2015,29 Sep 2017,15:50
2271,mercy404,1254,-,-,1,1,1,100%,-,-,06 Oct 2015,29 Sep 2017,15:50
2272,Sha Zaw,1253,7,5,3,14,35,54%,11%,34%,18 Feb 2016,29 Sep 2017,15:50
2273,CellSeven,1253,4,3,3,3,34,50%,12%,38%,03 Mar 2016,29 Sep 2017,15:50
2274,Starsong,1253,4,3,2,1,20,95%,5%,-,17 Apr 2017,29 Sep 2017,15:50
2275,macamat,1253,4,1,1,4,11,91%,9%,-,28 Oct 2015,29 Sep 2017,15:50
2276,Norg,1253,3,4,2,15,20,65%,35%,-,31 May 2017,29 Sep 2017,15:50
2277,Zeynel,1253,3,4,2,7,15,60%,20%,20%,25 Aug 2016,29 Sep 2017,15:50
2278,webster,1253,3,3,2,4,13,85%,15%,-,22 Apr 2016,29 Sep 2017,15:50
2279,Spartacus,1253,3,1,-,4,10,60%,30%,10%,13 Oct 2015,29 Sep 2017,15:50
2280,mikhail,1253,2,4,2,4,13,92%,8%,-,14 Nov 2015,29 Sep 2017,15:50
2281,Hughc,1253,2,2,4,2,15,93%,-,7%,11 Sep 2016,29 Sep 2017,15:50
2282,Technopanther1,1253,2,2,1,2,10,70%,20%,10%,15 Feb 2016,29 Sep 2017,15:50
2283,xXDizzleXx,1253,2,1,-,3,11,36%,27%,36%,04 Dec 2015,29 Sep 2017,15:50
2284,Willyham,1253,2,1,-,2,5,60%,20%,20%,21 Jul 2016,29 Sep 2017,15:50
2285,Pystri,1253,2,1,-,1,4,75%,25%,-,18 Mar 2016,29 Sep 2017,15:50
2286,PBreezy,1253,2,-,-,3,4,75%,-,25%,18 Oct 2015,29 Sep 2017,15:50
2287,Vyryn,1253,1,4,1,4,14,64%,29%,7%,14 May 2017,29 Sep 2017,15:50
2288,Knightsrk,1253,1,4,-,1,13,31%,8%,62%,31 Aug 2016,29 Sep 2017,15:50
2289,OberynMartell,1253,1,3,1,4,7,86%,-,14%,15 Dec 2015,29 Sep 2017,15:50
2290,BiffClark,1253,1,1,4,6,16,63%,31%,6%,16 Oct 2015,29 Sep 2017,15:50
2291,Valloup,1253,1,1,3,2,8,50%,-,50%,22 Oct 2015,29 Sep 2017,15:50
2292,papi_please,1253,-,2,5,4,11,64%,27%,9%,26 Apr 2016,29 Sep 2017,15:50
2293,TFXR,1253,-,2,1,7,8,50%,13%,38%,15 Oct 2015,29 Sep 2017,15:50
2294,oo_rasputin_oo,1253,-,1,1,1,2,100%,-,-,17 Oct 2015,29 Sep 2017,15:50
2295,verxx,1253,-,1,1,1,2,100%,-,-,29 Oct 2015,29 Sep 2017,15:50
2296,JellyKid,1253,-,1,-,1,2,100%,-,-,18 Oct 2015,29 Sep 2017,15:50
2297,InCrimsonClad,1253,-,1,-,1,2,50%,-,50%,12 Nov 2015,29 Sep 2017,15:50
2298,the Good,1252,10,2,5,10,32,94%,6%,-,17 Oct 2015,29 Sep 2017,15:50
2299,Farida10,1252,9,5,4,11,28,86%,7%,7%,03 Apr 2016,29 Sep 2017,15:50
2300,Ellyeah,1252,4,1,3,7,14,71%,21%,7%,17 Oct 2015,29 Sep 2017,15:50
2301,benm,1252,4,-,2,6,11,73%,27%,-,18 Oct 2015,29 Sep 2017,15:50
2302,legitLp,1252,3,13,10,22,53,85%,11%,4%,14 Jul 2015,29 Sep 2017,15:50
2303,Red December,1252,3,5,3,8,18,78%,6%,17%,23 May 2017,29 Sep 2017,15:50
2304,Supanuch,1252,2,2,-,1,7,57%,14%,29%,19 Oct 2015,29 Sep 2017,15:50
2305,treefrog72000,1252,2,1,1,3,14,79%,-,21%,17 Oct 2015,29 Sep 2017,15:50
2306,Peni5,1252,1,3,-,1,5,100%,-,-,24 Jan 2016,29 Sep 2017,15:50
2307,cactusjam,1252,1,2,2,3,9,89%,11%,-,14 Jun 2017,29 Sep 2017,15:50
2308,CaptainMiljnor,1252,1,2,2,1,8,75%,13%,13%,18 Nov 2015,29 Sep 2017,15:50
2309,Altauri,1252,1,1,1,1,3,100%,-,-,05 Nov 2015,29 Sep 2017,15:50
2310,Giantant7007,1252,1,1,1,2,3,100%,-,-,15 Dec 2015,29 Sep 2017,15:50
2311,kknopper,1252,1,1,-,1,6,50%,33%,17%,06 Nov 2015,29 Sep 2017,15:50
2312,lareve,1252,1,1,-,1,2,100%,-,-,24 Oct 2015,29 Sep 2017,15:50
2313,Kosikutioner,1252,1,-,1,1,5,80%,-,20%,06 Oct 2015,29 Sep 2017,15:50
2314,Ironbanana,1252,-,4,-,3,13,54%,15%,31%,12 Jan 2017,29 Sep 2017,15:50
2315,Divisix,1252,-,1,1,3,8,88%,13%,-,14 Mar 2016,29 Sep 2017,15:50
2316,poopovitch,1252,-,1,-,1,3,100%,-,-,14 Oct 2015,29 Sep 2017,15:50
2317,DeVoTeD,1252,-,1,-,2,3,100%,-,-,17 Oct 2015,29 Sep 2017,15:50
2318,EvilBlueSmartie,1252,-,1,-,1,2,100%,-,-,29 Jan 2017,29 Sep 2017,15:50
2319,Caech,1252,-,1,-,1,1,100%,-,-,09 May 2016,29 Sep 2017,15:50
2320,ToddTheTurtle,1252,-,1,-,1,1,100%,-,-,06 May 2017,29 Sep 2017,15:50
2321,am_percival,1252,-,1,-,1,1,100%,-,-,26 Dec 2015,29 Sep 2017,15:50
2322,jayelbird,1252,-,1,-,1,1,100%,-,-,22 Jan 2015,29 Sep 2017,15:50
2323,Lunchtime,1252,-,-,1,1,1,100%,-,-,25 Nov 2015,29 Sep 2017,15:50
2324,owenalexander6,1251,11,1,4,51,62,52%,26%,23%,19 Oct 2015,29 Sep 2017,15:50
2325,JmCb,1251,10,12,3,35,81,54%,20%,26%,10 Jan 2016,29 Sep 2017,15:50
2326,Cylence2pro,1251,9,16,9,53,100,65%,28%,7%,16 Oct 2015,29 Sep 2017,15:50
2327,Jadahub,1251,3,4,1,7,23,65%,17%,17%,16 Apr 2016,29 Sep 2017,15:50
2328,Roy Beer,1251,3,2,-,2,6,83%,17%,-,26 Jan 2016,29 Sep 2017,15:50
2329,nerfxxherder,1251,2,2,1,7,17,59%,12%,29%,23 Mar 2017,29 Sep 2017,15:50
2330,Skarro,1251,2,1,4,14,18,78%,22%,-,21 Oct 2015,29 Sep 2017,15:50
2331,Neuromancer,1251,2,1,1,1,5,80%,-,20%,22 Oct 2015,29 Sep 2017,15:50
2332,NFTY,1251,2,-,-,2,5,100%,-,-,19 Oct 2015,29 Sep 2017,15:50
2333,Comrade Andz,1251,1,4,1,1,9,78%,11%,11%,15 Oct 2015,29 Sep 2017,15:50
2334,Khal Renny,1251,1,2,-,6,10,80%,10%,10%,28 Oct 2015,29 Sep 2017,15:50
2335,Hoshi Mofongo,1251,1,2,-,1,4,75%,-,25%,06 Apr 2014,29 Sep 2017,15:50
2336,Ur mom,1251,1,1,1,1,10,50%,20%,30%,13 Nov 2015,29 Sep 2017,15:50
2337,ToeKneeGee,1251,1,1,-,1,3,67%,33%,-,13 Oct 2015,29 Sep 2017,15:50
2338,HipCactus,1251,-,3,2,1,7,100%,-,-,04 Aug 2016,29 Sep 2017,15:50
2339,StephenStark,1251,-,3,-,1,10,60%,10%,30%,04 Sep 2016,29 Sep 2017,15:50
2340,siamenock,1251,-,2,-,2,6,67%,17%,17%,20 Mar 2017,29 Sep 2017,15:50
2341,mat1g,1251,-,1,1,5,10,70%,10%,20%,26 Jan 2016,29 Sep 2017,15:50
2342,Xelasnewo,1251,-,1,1,1,6,33%,50%,17%,17 Oct 2015,29 Sep 2017,15:50
2343,tysler kebab,1251,-,1,1,1,4,50%,-,50%,24 Mar 2017,29 Sep 2017,15:50
2344,Erudistic,1251,-,1,1,1,3,100%,-,-,12 Apr 2016,29 Sep 2017,15:50
2345,Legendo,1251,-,1,-,2,2,50%,-,50%,27 Jan 2017,29 Sep 2017,15:50
2346,kron,1251,-,1,-,1,1,100%,-,-,07 Oct 2015,29 Sep 2017,15:50
2347,minico,1251,-,-,1,1,1,100%,-,-,26 Oct 2015,29 Sep 2017,15:50
2348,The_Jackal,1250,8,2,1,12,33,55%,12%,33%,16 Dec 2015,29 Sep 2017,15:50
2349,The M3dic,1250,6,8,4,32,42,76%,7%,17%,09 Nov 2015,29 Sep 2017,15:50
2350,Longshot,1250,6,3,-,1,11,91%,-,9%,20 Oct 2015,29 Sep 2017,15:50
2351,Yakov,1250,5,2,6,14,24,79%,-,21%,21 Oct 2015,29 Sep 2017,15:50
2352,Frailty,1250,5,2,-,1,9,100%,-,-,25 Jan 2016,29 Sep 2017,15:50
2353,GiGoofy,1250,4,6,4,6,22,86%,9%,5%,14 Nov 2015,29 Sep 2017,15:50
2354,WallSnopes,1250,4,4,-,1,12,100%,-,-,13 Oct 2015,29 Sep 2017,15:50
2355,bescareda,1250,4,2,1,1,9,100%,-,-,23 Oct 2015,29 Sep 2017,15:50
2356,boldsword,1250,4,-,1,4,9,100%,-,-,05 Aug 2016,29 Sep 2017,15:50
2357,Yatagarasu,1250,3,5,2,3,16,75%,13%,13%,18 Nov 2015,29 Sep 2017,15:50
2358,TallTyrion,1250,3,2,-,1,7,86%,-,14%,21 Oct 2015,29 Sep 2017,15:50
2359,ZabbenW,1250,3,-,-,1,6,83%,-,17%,14 Nov 2015,29 Sep 2017,15:50
2360,Hostile Bogey,1250,2,2,1,4,10,80%,20%,-,06 Jan 2017,29 Sep 2017,15:50
2361,Wartrukk462,1250,2,1,-,2,5,80%,-,20%,17 Nov 2015,29 Sep 2017,15:50
2362,T-zone,1250,2,1,-,1,4,75%,-,25%,17 Oct 2015,29 Sep 2017,15:50
2363,jjmocko,1250,2,-,-,2,5,80%,-,20%,19 Jan 2016,29 Sep 2017,15:50
2364,Luckymaster,1250,1,4,-,1,6,100%,-,-,20 Mar 2016,29 Sep 2017,15:50
2365,GaryLynn,1250,1,3,1,2,21,71%,14%,14%,27 May 2017,29 Sep 2017,15:50
